中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,6 ms,28 Mbps,3665 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,397 Mbps,50892 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,292 Mbps,37478 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,48 ms,474 Mbps,60723 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,230 Mbps,29491 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,36 ms,6 Mbps,856 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,269 Mbps,34508 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,99 ms,322 Mbps,41267 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,85 ms,359 Mbps,45977 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,244 Mbps,31334 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,48 ms,580 Mbps,74342 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,26 ms,67 Mbps,8646 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,444 Mbps,56934 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,84 ms,226 Mbps,28979 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,105 ms,35 Mbps,4558 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,104 ms,246 Mbps,31539 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,443 Mbps,56729 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,398 Mbps,50995 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,235 Mbps,30105 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,13 ms,38 Mbps,4973 kB/s
141.148.239.240,443,98.98.166.170,US,Frankfurt,隧道,99 ms,160 Mbps,20582 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,208 Mbps,26624 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,104 ms,39 Mbps,5064 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,232 Mbps,29798 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,101 Mbps,13004 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,44 Mbps,5750 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,77 ms,538 Mbps,68915 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,222 ms,2 Mbps,296 kB/s
