中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,308 Mbps,39526 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,524 Mbps,67072 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,89 ms,244 Mbps,31334 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,47 ms,880 Mbps,112640 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,24 Mbps,3099 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,234 Mbps,30003 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,264 Mbps,33792 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,63 ms,348 Mbps,44544 kB/s
192.9.237.203,443,192.9.237.203,US,San Jose,中转,75 ms,41 Mbps,5344 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,460 Mbps,58982 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,43 ms,457 Mbps,58572 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,13 ms,45 Mbps,5803 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,81 ms,264 Mbps,33792 kB/s
35.197.23.75,443,34.168.20.69,US,Seattle,隧道,70 ms,324 Mbps,41472 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,88 ms,49 Mbps,6283 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,65 ms,126 Mbps,16179 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,74 ms,46 Mbps,5916 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,85 ms,9 Mbps,1152 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,65 ms,278 Mbps,35635 kB/s
138.3.254.39,443,138.3.254.39,184 Mbps,23654 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,94 ms,187 Mbps,23961 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,140 ms,307 Mbps,39321 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,79 ms,108 Mbps,13926 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,72 ms,339 Mbps,43417 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,102 ms,43 Mbps,5506 kB/s
192.9.158.188,443,2a09:bac5:6443:1232::1d0:aa,US,San Jose,隧道,187 ms,184 Mbps,23654 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,284 Mbps,36454 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,86 ms,269 Mbps,34508 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,48 Mbps,6206 kB/s
