中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,26 ms,992 Mbps,126976 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,3 ms,644 Mbps,82534 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,17 ms,650 Mbps,83251 kB/s
129.146.7.98,443,2a09:bac5:60ef:1173::1bd:ed,US,Los Angeles,隧道,27 ms,116 Mbps,14950 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,645 Mbps,82636 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,44 ms,928 Mbps,118784 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,686 Mbps,87859 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,155 Mbps,19865 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,960 Mbps,122880 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,44 ms,968 Mbps,123904 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,21 ms,631 Mbps,80793 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,32 ms,62 Mbps,8048 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,438 Mbps,56115 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,99 ms,35 Mbps,4592 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,2 ms,46 Mbps,5902 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,150 ms,160 Mbps,20480 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,80 ms,353 Mbps,45260 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,51 ms,293 Mbps,37580 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,114 Mbps,14643 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,154 ms,43 Mbps,5519 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,224 Mbps,28672 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,86 ms,51 Mbps,6561 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,83 ms,443 Mbps,56729 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,85 ms,44 Mbps,5718 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,154 Mbps,19763 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,176 ms,22 Mbps,2828 kB/s
141.144.199.182,443,2a0b:21c0:1007:1c7:0:e4ec:4f0:8a67,DE,Frankfurt,隧道,185 ms,116 Mbps,14848 kB/s
