中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,328 Mbps,42086 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,48 Mbps,6173 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,62 ms,279 Mbps,35737 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,50 Mbps,6515 kB/s
35.197.23.75,443,35.247.68.177,US,Seattle,隧道,60 ms,440 Mbps,56422 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,418 Mbps,53555 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,374 Mbps,47923 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,406 Mbps,52019 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,30 ms,696 Mbps,89190 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,48 ms,29 Mbps,3788 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,97 ms,469 Mbps,60108 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,21 ms,373 Mbps,47820 kB/s
35.230.79.26,443,35.247.68.177,US,Seattle,隧道,48 ms,426 Mbps,54579 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,156 ms,43 Mbps,5625 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,372 Mbps,47616 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,61 ms,303 Mbps,38809 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,65 ms,759 Mbps,97177 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,216 Mbps,27648 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,378 Mbps,48435 kB/s
23.94.182.23,443,23.94.182.23,US,Toronto,中转,64 ms,99 Mbps,12697 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,82 ms,446 Mbps,57139 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,182 Mbps,23347 kB/s
34.65.176.142,443,2a0b:21c0:1007:1cb:0:7ad:f369:7032,DE,Frankfurt,隧道,109 ms,182 Mbps,23347 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,84 ms,44 Mbps,5727 kB/s
129.146.7.98,443,2a09:bac5:60ef:183c::26a:40,US,Los Angeles,隧道,51 ms,57 Mbps,7371 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,172 Mbps,22118 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,58 ms,47 Mbps,6086 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,118 ms,136 Mbps,17408 kB/s
146.70.175.167,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,152 Mbps,19456 kB/s
146.70.175.121,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,104 ms,166 Mbps,21299 kB/s
146.70.175.163,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,117 ms,182 Mbps,23347 kB/s
146.70.175.190,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,105 ms,157 Mbps,20172 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,105 ms,42 Mbps,5496 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,162 Mbps,20787 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,161 Mbps,20684 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,153 ms,109 Mbps,14028 kB/s
146.70.175.180,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,141 ms,189 Mbps,24268 kB/s
146.70.175.186,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,100 ms,204 Mbps,26214 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,99 ms,209 Mbps,26828 kB/s
146.70.175.181,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,197 Mbps,25292 kB/s
146.70.175.171,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,181 Mbps,23244 kB/s
141.147.115.44,443,2a0b:21c0:1007:c8:0:5686:bcc4:c699,DE,Frankfurt,隧道,320 ms,176 Mbps,22630 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,248 ms,37 Mbps,4848 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,203 ms,16 Mbps,2168 kB/s
8.220.223.223,443,8.220.223.223,KR,Seoul,中转,178 ms,25 Mbps,3266 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,259 ms,44 Mbps,5681 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,88 Mbps,11366 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,220 ms,2 Mbps,295 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,259 ms,43 Mbps,5528 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,259 ms,45 Mbps,5816 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,255 ms,46 Mbps,5961 kB/s
8.210.9.129,443,8.210.9.129,HK,Hong Kong,中转,197 ms,62 Mbps,8025 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,200 ms,74 Mbps,9572 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,203 ms,33 Mbps,4313 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,259 ms,44 Mbps,5701 kB/s
8.218.192.172,443,8.218.192.172,HK,Hong Kong,中转,197 ms,21 Mbps,2712 kB/s
