中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,48 ms,220 Mbps,28160 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,50 ms,364 Mbps,46694 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,102 Mbps,13107 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,79 ms,62 Mbps,8044 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,248 Mbps,31846 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,83 ms,239 Mbps,30617 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,14 Mbps,1876 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,18 ms,864 Mbps,110592 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,79 ms,377 Mbps,48332 kB/s
129.146.7.98,443,2a09:bac5:60ea:78::c:3a7,US,Los Angeles,隧道,97 ms,71 Mbps,9123 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,76 ms,349 Mbps,44748 kB/s
132.226.134.15,443,2a0b:21c0:1007:ca:0:74d:a848:5f51,DE,Frankfurt,隧道,106 ms,115 Mbps,14745 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,82 ms,324 Mbps,41574 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,20 ms,71 Mbps,9164 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,93 ms,323 Mbps,41369 kB/s
47.90.141.204,443,91.149.239.72,US,San Jose,隧道,17 ms,33 Mbps,4335 kB/s
150.230.22.152,443,209.177.81.218,DE,Frankfurt,隧道,90 ms,222 Mbps,28467 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,126 ms,226 Mbps,28979 kB/s
158.101.221.74,443,98.98.166.182,US,Frankfurt,隧道,108 ms,241 Mbps,30924 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,73 ms,333 Mbps,42700 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,247 Mbps,31641 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,208 Mbps,26624 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,140 Mbps,17920 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,96 ms,50 Mbps,6460 kB/s
129.146.209.97,443,129.146.209.97,US,Dallas,中转,80 ms,320 Mbps,41062 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,106 ms,59 Mbps,7606 kB/s
152.70.155.147,443,152.70.155.147,US,San Jose,中转,92 ms,204 Mbps,26214 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,89 ms,47 Mbps,6128 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,85 ms,364 Mbps,46694 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,106 ms,49 Mbps,6387 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,93 ms,38 Mbps,4941 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,43 Mbps,5552 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,42 Mbps,5479 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,212 ms,97 Mbps,12492 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,71 ms,44 Mbps,5699 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,99 ms,208 Mbps,26624 kB/s
192.9.146.103,443,192.9.146.103,US,Denver,中转,81 ms,303 Mbps,38809 kB/s
192.18.134.231,443,192.18.134.231,US,Dallas,中转,66 ms,285 Mbps,36556 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,117 ms,143 Mbps,18329 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:110,KR,Seoul,隧道,213 ms,37 Mbps,4746 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,193 ms,82 Mbps,10547 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,200 ms,75 Mbps,9707 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,240 ms,2 Mbps,303 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,193 ms,10 Mbps,1403 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,232 ms,41 Mbps,5358 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,34 Mbps,4473 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,203 ms,90 Mbps,11571 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,215 ms,34 Mbps,4360 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,228 ms,54 Mbps,6925 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,234 ms,32 Mbps,4096 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,208 ms,34 Mbps,4468 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,242 ms,37 Mbps,4813 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,248 ms,73 Mbps,9432 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,244 ms,29 Mbps,3735 kB/s
