中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,527 Mbps,67481 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,21 ms,628 Mbps,80486 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,272 Mbps,34816 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,208 Mbps,26624 kB/s
34.154.110.117,443,98.98.166.182,AE,Frankfurt,隧道,102 ms,208 Mbps,26624 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,159 Mbps,20377 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,13 ms,388 Mbps,49664 kB/s
198.46.188.190,443,2a09:bac5:a5fe:7cd::c7:12,US,Buffalo,隧道,25 ms,82 Mbps,10547 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,49 Mbps,6323 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,7 ms,46 Mbps,5991 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,251 Mbps,32153 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,206 ms,209 Mbps,26828 kB/s
35.197.23.75,443,34.19.126.64,US,Seattle,隧道,233 ms,278 Mbps,35635 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,46 ms,491 Mbps,62873 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,88 ms,267 Mbps,34201 kB/s
193.123.60.41,443,2a0b:21c0:1007:c7:0:867c:9fec:154b,DE,Frankfurt,隧道,93 ms,197 Mbps,25292 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,124 Mbps,15872 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,35 ms,65 Mbps,8354 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,104 ms,316 Mbps,40550 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,91 ms,43 Mbps,5568 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,227 Mbps,29081 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,328 Mbps,42086 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,51 Mbps,6557 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,76 ms,340 Mbps,43622 kB/s
35.230.79.26,443,34.19.126.64,US,Seattle,隧道,78 ms,341 Mbps,43724 kB/s
35.198.83.144,443,2a0b:21c0:100a:1b4:0:8e1c:aa81:7678,DE,Frankfurt,隧道,132 ms,138 Mbps,17715 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,79 ms,217 Mbps,27852 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,65 ms,45 Mbps,5862 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,63 ms,469 Mbps,60108 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,228 Mbps,29184 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,220 Mbps,28262 kB/s
43.153.103.203,443,43.153.103.203,,colo.txt:San Jose,中转,0 ms,328 Mbps,42086 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,71 ms,1 Mbps,150 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,143 ms,287 Mbps,36761 kB/s
192.9.132.79,443,192.9.132.79,US,San Jose,中转,96 ms,268 Mbps,34304 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,91 ms,43 Mbps,5594 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,111 Mbps,14233 kB/s
144.24.164.64,443,2a0b:21c0:1007:c9:0:3952:50dd:7d2f,DE,Frankfurt,隧道,98 ms,192 Mbps,24678 kB/s
