中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,49 ms,564 Mbps,72294 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,80 ms,424 Mbps,54374 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,90 ms,328 Mbps,42086 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,6 ms,11 Mbps,1508 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,572 Mbps,73216 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,429 Mbps,54988 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,251 Mbps,32153 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,30 ms,439 Mbps,56217 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,247 Mbps,31641 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26b:47,US,Los Angeles,隧道,70 ms,6 Mbps,821 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,13 ms,60 Mbps,7691 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,95 ms,344 Mbps,44032 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,77 ms,444 Mbps,56934 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,124 ms,41 Mbps,5368 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,97 ms,240 Mbps,30720 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,72 ms,43 Mbps,5519 kB/s
152.70.48.170,443,2a0b:21c0:100a:1b6:0:1ff7:8029:4c7c,DE,Frankfurt,隧道,94 ms,237 Mbps,30412 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,222 Mbps,28467 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,104 ms,320 Mbps,40960 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,101 ms,29 Mbps,3725 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,110 ms,204 Mbps,26112 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,268 Mbps,34406 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,86 ms,335 Mbps,42905 kB/s
146.56.167.154,443,2607:a400:a:6b:0:e5ef:6b69:89bc,US,Los Angeles,隧道,228 ms,70 Mbps,9013 kB/s
132.145.248.78,443,2606:f240:f00:a683:0:7feb:70a6:6191,US,Frankfurt,隧道,104 ms,235 Mbps,30105 kB/s
130.162.47.22,443,2a0b:21c0:100a:1b1:0:64b9:1cd8:3936,DE,Frankfurt,隧道,104 ms,118 Mbps,15155 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,119 ms,242 Mbps,31027 kB/s
8.219.116.224,443,47.236.51.143,SG,Singapore,隧道,251 ms,55 Mbps,7160 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,183 ms,41 Mbps,5361 kB/s
152.70.40.231,443,163.123.193.5,DE,Frankfurt,隧道,110 ms,228 Mbps,29184 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,325 ms,17 Mbps,2254 kB/s
8.222.199.55,443,8.222.213.200,SG,Singapore,隧道,261 ms,55 Mbps,7156 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,294 Mbps,37683 kB/s
193.123.180.93,443,2606:f240:f00:83a7:0:fedf:f69f:2518,US,Frankfurt,隧道,99 ms,244 Mbps,31334 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,234 Mbps,30003 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,94 ms,168 Mbps,21606 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,19 ms,66 Mbps,8456 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,215 ms,96 Mbps,12288 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,181 ms,108 Mbps,13926 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,118 ms,44 Mbps,5657 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,184 ms,20 Mbps,2619 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,198 ms,65 Mbps,8442 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,92 ms,43 Mbps,5590 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,236 ms,3 Mbps,452 kB/s
131.186.22.20,443,2607:a400:a:16b:0:d746:ea3d:f0fa,US,Los Angeles,隧道,235 ms,66 Mbps,8552 kB/s
131.186.17.237,443,107.151.176.202,US,Los Angeles,隧道,241 ms,60 Mbps,7706 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,188 ms,93 Mbps,11980 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,220 ms,43 Mbps,5627 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,222 ms,63 Mbps,8150 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,147 ms,162 Mbps,20787 kB/s
152.70.255.251,443,2607:a400:a:6c:0:beb9:6003:362b,US,Los Angeles,隧道,235 ms,65 Mbps,8437 kB/s
143.47.176.135,443,2a0b:21c0:100a:1b7:0:5e08:8898:4ee1,DE,Frankfurt,隧道,103 ms,132 Mbps,16998 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,238 ms,66 Mbps,8478 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,245 ms,2 Mbps,295 kB/s
129.154.207.215,443,2607:a400:a:16b:0:f628:385:d2f1,US,Los Angeles,隧道,230 ms,62 Mbps,8010 kB/s
8.222.152.163,443,8.222.220.238,SG,Singapore,隧道,238 ms,57 Mbps,7394 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,252 ms,58 Mbps,7533 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,99 ms,46 Mbps,6015 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,220 ms,34 Mbps,4459 kB/s
8.222.76.79,443,8.216.92.214,JP,Tokyo,隧道,228 ms,6 Mbps,863 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,76 ms,40 Mbps,5204 kB/s
8.210.69.31,443,8.210.69.31,HK,Hong Kong,中转,258 ms,3 Mbps,454 kB/s
130.162.144.191,443,2a09:bac5:4750:155::22:136,KR,Seoul,隧道,208 ms,32 Mbps,4177 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,261 ms,29 Mbps,3773 kB/s
152.69.195.36,443,152.69.195.36,JP,Osaka,中转,254 ms,54 Mbps,7008 kB/s
8.219.150.218,443,47.245.125.52,SG,Singapore,隧道,290 ms,51 Mbps,6587 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,187 ms,40 Mbps,5228 kB/s
8.219.191.139,443,8.219.96.61,SG,Singapore,隧道,254 ms,48 Mbps,6268 kB/s
140.83.55.142,443,140.83.55.142,JP,Singapore,中转,218 ms,54 Mbps,6996 kB/s
8.219.122.21,443,8.222.207.55,SG,Singapore,隧道,259 ms,35 Mbps,4589 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,225 ms,53 Mbps,6807 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,218 ms,96 Mbps,12390 kB/s
8.219.68.100,443,47.236.58.234,SG,Singapore,隧道,240 ms,53 Mbps,6804 kB/s
64.110.78.44,443,2607:a400:a:16b:0:6be1:a3e5:e1f9,US,Los Angeles,隧道,277 ms,61 Mbps,7852 kB/s
8.219.53.202,443,8.222.222.65,SG,Singapore,隧道,269 ms,51 Mbps,6582 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,253 ms,0 Mbps,50 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,203 ms,83 Mbps,10649 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,253 ms,48 Mbps,6248 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,201 ms,95 Mbps,12185 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,199 ms,94 Mbps,12083 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,232 ms,30 Mbps,3873 kB/s
8.219.98.173,443,8.219.142.198,SG,Singapore,隧道,302 ms,55 Mbps,7074 kB/s
